# polyfill-versiondb 1
# from=0.4.6f13
# to=0.4.7f5
# counts=R:45 -:781 ?:250
# op|kind|type|from|to|arity|origin|rule|confidence|note
-|M|ScheduleOne.PlayerScripts.Player|RpcWriter___Server_SetAppearance_Server_3281254764||1|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.Player|RpcWriter___Target_ReceivePlayerData_3244732873||6|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.Player|SendAvatarSettings||1|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.Player|SetAppearance||2|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.Player|SetAppearance_Server||1|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.Player|SetAvatarSettings||1|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.Player|SetVisibleToLocalPlayer||1|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.Player|_defaultAppearance||0|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.Player|_defaultBasicAppearance||0|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.Player|ragdollForceComponents||0|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.PlayerClothing|ApplyClothing||2|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.PlayerClothing|ClothingChanged||0|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.PlayerClothing|ClothingSlots||0|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.PlayerClothing|IsClothingApplied||2|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.PlayerClothing|Player||0|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.PlayerClothing|TryGetInventoryClothing||3|derived|removed|high|
-|P|ScheduleOne.PlayerScripts.PlayerClothing|appearanceSettings||0|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.PlayerClothing|appliedClothing||0|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.PlayerManager|TryGetPlayerData||6|derived|removed|high|
-|M|ScheduleOne.PlayerScripts.ViewmodelAvatar|SetAppearance||1|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.ViewmodelAvatar|_leftShoulderDefaultLocalPos||0|derived|removed|high|
-|F|ScheduleOne.PlayerScripts.ViewmodelAvatar|_rightShoulderDefaultLocalPos||0|derived|removed|high|
-|F|ScheduleOne.PlayerTasks.Tasks.PourWaterTask|NORMALIZED_FILL_PER_TARGET||0|derived|removed|high|
-|F|ScheduleOne.PlayerTasks.Tasks.PourWaterTask|hintShown||0|derived|removed|high|
-|M|ScheduleOne.Police.PoliceOfficer|SetAvoidancePriority||1|derived|removed|high|
-|M|ScheduleOne.Product.ShroomInstance|ApplyEffectsToAvatar||1|derived|removed|high|
-|M|ScheduleOne.Product.ShroomInstance|ClearEffectsFromAvatar||1|derived|removed|high|
-|F|ScheduleOne.Property.Property|EmployeeContainer||0|derived|removed|high|
-|M|ScheduleOne.Property.Property|SetBoundsVisible||1|derived|removed|high|
-|M|ScheduleOne.Property.SewerOffice|Awake_UserLogic_ScheduleOne_002EProperty_002ESewerOffice_Assembly_002DCSharp_002Edll||0|derived|removed|high|
-|P|ScheduleOne.Property.SewerOffice|DefaultSaveFilePath||0|derived|removed|high|
-|M|ScheduleOne.Property.SewerOffice|GetDefaultSaveFileFullPath||0|derived|removed|high|
-|M|ScheduleOne.Property.SewerOffice|ShouldSave||0|derived|removed|high|
-|M|ScheduleOne.Quests.Quest_TheDeepEnd|BeforeSleep||0|derived|removed|high|
-|M|ScheduleOne.Quests.Quest_TheDeepEnd|Begin||1|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|Gate||0|derived|removed|high|
-|M|ScheduleOne.Quests.Quest_TheDeepEnd|HourPass||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|KIDNAP_TIME||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|MEETING_REMINDER_TIME||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|MeetingTeleportPoint||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|PostMeetingCall||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|PostMeetingTrigger||0|derived|removed|high|
-|M|ScheduleOne.Quests.Quest_TheDeepEnd|SetQuestEntryState||3|derived|removed|high|
-|M|ScheduleOne.Quests.Quest_TheDeepEnd|SetupFirstMeeting||0|derived|removed|high|
-|M|ScheduleOne.Quests.Quest_TheDeepEnd|SleepFadeOut||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|Switch||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|Thomas||0|derived|removed|high|
-|M|ScheduleOne.Quests.Quest_TheDeepEnd|ThomasDialogueNodeDisplayed||1|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|kidnapQueued||0|derived|removed|high|
-|F|ScheduleOne.Quests.Quest_TheDeepEnd|meetingSetup||0|derived|removed|high|
-|M|ScheduleOne.Tools.ColorSmoother|Initialize||0|derived|removed|high|
-|M|ScheduleOne.Tools.FloatSmoother|Initialize||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|ANGULAR_DRAG||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|CanGoInContainer||0|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|CurrentProperty||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|Draggable||0|derived|removed|high|
-|M|ScheduleOne.Trash.TrashItem|GetSaveString||0|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|HasChanged||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|INTERACTION_PRIORITY||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|LINEAR_DRAG||0|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|Loader||0|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|LocalExtraFiles||0|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|LocalExtraFolders||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|MIN_Y||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|POSITION_CHANGE_THRESHOLD||0|derived|removed|high|
-|M|ScheduleOne.Trash.TrashItem|RecheckPosition||0|derived|removed|high|
-|M|ScheduleOne.Trash.TrashItem|RecheckProperty||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|Rigidbody||0|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|SaveFileName||0|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|SaveFolderName||0|derived|removed|high|
-|M|ScheduleOne.Trash.TrashItem|SetCollidersEnabled||1|derived|removed|high|
-|M|ScheduleOne.Trash.TrashItem|SetPhysicsActive||1|derived|removed|high|
-|M|ScheduleOne.Trash.TrashItem|SetVelocity||1|derived|removed|high|
-|P|ScheduleOne.Trash.TrashItem|ShouldSaveUnderFolder||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|colliders||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|lastPosition||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|onDestroyed||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashItem|timeOnPhysicsEnabled||0|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|CreateAndReturnTrashBag||7|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|CreateAndReturnTrashItem||6|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|CreateTrashBag||9|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|CreateTrashBag||7|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|CreateTrashItem||8|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|CreateTrashItem||6|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|ReceiveTransformData||5|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|ReplicateTransformData||1|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcLogic___CreateTrashBag_680856992||9|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcLogic___CreateTrashItem_2385526393||8|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcLogic___ReceiveTransformData_2990100769||5|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcLogic___SendTransformData_2990100769||5|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcLogic___SendTrashBag_3965031115||8|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcLogic___SendTrashItem_478112418||7|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Observers_CreateTrashBag_680856992||9|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Observers_CreateTrashItem_2385526393||8|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Observers_ReceiveTransformData_2990100769||5|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Server_SendTransformData_2990100769||5|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Server_SendTrashBag_3965031115||8|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Server_SendTrashItem_478112418||7|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Target_CreateTrashBag_680856992||9|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|RpcWriter___Target_CreateTrashItem_2385526393||8|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|SendTransformData||5|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|SendTrashBag||8|derived|removed|high|
-|M|ScheduleOne.Trash.TrashManager|SendTrashItem||7|derived|removed|high|
-|F|ScheduleOne.Trash.TrashManager|TRASH_ITEM_LIMIT||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashManager|TRASH_REPLICATIONS_PER_SECOND||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashManager|TrashForceMultiplier||0|derived|removed|high|
-|F|ScheduleOne.Trash.TrashManager|writtenItemFiles||0|derived|removed|high|
-|M|ScheduleOne.UI.BlackOverlay|Close||1|derived|removed|high|
-|M|ScheduleOne.UI.BlackOverlay|Fade||2|derived|removed|high|
-|M|ScheduleOne.UI.BlackOverlay|Open||1|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.BaseCharacterCreatorField|ApplyValue||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.BaseCharacterCreatorField|Category||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.BaseCharacterCreatorField|Creator||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.BaseCharacterCreatorField|PropertyName||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.BaseCharacterCreatorField|WriteValue||1|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|ApplyValue||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|ClothingColorsToUse||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|Colors||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|OptionClicked||1|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|OptionContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|OptionPrefab||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|UseClothingColors||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|optionButtons||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorColor|selectedButton||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorField`1|ApplyValue||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorField`1|ReadValue||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorField`1|WriteValue||1|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorField`1|selectedClothingDefinition||0|derived|removed|high|
-|P|ScheduleOne.UI.CharacterCreator.CharacterCreatorField`1|value||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|Back||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|BackButton||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|CategoryLabel||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|HandleCycleEvent||1|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|Next||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|NextButton||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|OpenWindow||1|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|Windows||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|_cyclerController||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|_screen||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|openWindow||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu|openWindowIndex||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu.Window|Close||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu.Window|Container||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu.Window|Name||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu.Window|Open||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorMenu.Window|Panel||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|ApplyValue||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|CanSelectNone||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|OptionClicked||1|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|OptionContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|OptionPrefab||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|Options||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|optionButtons||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList|selectedButton||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList.Option|AssetPath||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList.Option|ClothingItemEquivalent||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorOptionList.Option|Label||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorSlider|ApplyValue||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorSlider|OnSliderChanged||1|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorSlider|Slider||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorToggle|ApplyValue||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorToggle|Button1||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCreator.CharacterCreatorToggle|Button2||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorToggle|OnButton1||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterCreator.CharacterCreatorToggle|OnButton2||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCustomization.CharacterCustomizationOption|Label||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCustomization.CharacterCustomizationUI|LoadAvatarSettingsNaked||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterCustomization.CharacterCustomizationUI|currentSettings||0|derived|removed|high|
-|F|ScheduleOne.UI.CharacterDisplay|ParentAvatar||0|derived|removed|high|
-|M|ScheduleOne.UI.CharacterDisplay|SetAppearance||1|derived|removed|high|
-|F|ScheduleOne.UI.DealCompletionPopup|Canvas||0|derived|removed|high|
-|F|ScheduleOne.UI.DealCompletionPopup|Container||0|derived|removed|high|
-|F|ScheduleOne.UI.DealCompletionPopup|Group||0|derived|removed|high|
-|M|ScheduleOne.UI.DealCompletionPopup|PlayPopupRoutine||5|derived|removed|high|
-|F|ScheduleOne.UI.DealCompletionPopup|_animationState||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|Canvas||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|CanvasGroup||0|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|Close||1|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|Container||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|ContractDescriptionLabel||0|derived|removed|high|
-|P|ScheduleOne.UI.Handover.HandoverScreen|CurrentContract||0|derived|removed|high|
-|P|ScheduleOne.UI.Handover.HandoverScreen|CurrentCustomer||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|CustomerSlotContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|DetailPanel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|DoneButton||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|ErrorLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|ExpectationEntries||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|FairPriceLabel||0|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|GetCustomerItems||1|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|GetCustomerItemsCount||1|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|GetCustomerItemsValue||0|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|GetError||1|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|GetWarning||1|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|InstructionLabel||0|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|Open||6|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreen|PriceChanged||1|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|PriceSelector||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|State||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|SuccessColorMap||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|SuccessLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|TitleLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|VehicleContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|VehicleSlotContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|VehicleSubtitle||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|WarningLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|_ignoreCustomerChangedEvents||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|_mode||0|derived|removed|high|
-|E|ScheduleOne.UI.Handover.HandoverScreen|_onHandoverCompleteCallback||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|_outcome||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreen|_requireFullChanceOfSuccess||0|derived|removed|high|
-|E|ScheduleOne.UI.Handover.HandoverScreen|_successChanceMethod||0|derived|removed|high|
-|V|ScheduleOne.UI.Handover.HandoverScreen.EHandoverOutcome|Cancelled||0|derived|removed|high|
-|V|ScheduleOne.UI.Handover.HandoverScreen.EHandoverOutcome|Finalize||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|AddictionContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|AdditionScrollbar||0|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|Close||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|Container||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|EffectsLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|FavouriteDrugLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|NameLabel||0|derived|removed|high|
-|M|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|Open||1|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|RelationshipContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|RelationshipScrollbar||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|StandardsLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.Handover.HandoverScreenDetailPanel|StandardsStar||0|derived|removed|high|
-|P|ScheduleOne.UI.IPostSleepEvent|IsRunning||0|derived|removed|high|
-|P|ScheduleOne.UI.IPostSleepEvent|Order||0|derived|removed|high|
-|M|ScheduleOne.UI.IPostSleepEvent|StartEvent||0|derived|removed|high|
-|F|ScheduleOne.UI.Phone.Delivery.DeliveryApp|started||0|derived|removed|high|
-|M|ScheduleOne.UI.RankUpCanvas|QueuePostSleepEvent||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|AddPostSleepEvent||1|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|BlackOverlay||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|Canvas||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|Container||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|CurrentTimeLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|EndTimeLabel||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|Exit||1|derived|removed|high|
-|P|ScheduleOne.UI.SleepCanvas|IsMenuOpen||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|LerpBlackOverlay||2|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|MaxSleepTime||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|MenuContainer||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|MenuState||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|MinSleepTime||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|OnMenuClosed||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|OpenMenu||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|QueueSleepMessage||2|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|QueuedMessageDisplayTime||0|derived|removed|high|
-|P|ScheduleOne.UI.SleepCanvas|QueuedSleepMessage||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|SleepButton||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|SleepButtonLabel||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|SleepButtonPressed||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|SleepMessageGroup||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|SleepMessageLabel||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|SleepStart||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|SleepingState||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|TimeLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|UIScreen||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|UpdateSleepButton||0|derived|removed|high|
-|M|ScheduleOne.UI.SleepCanvas|UpdateUI||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|WaitingForHostLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|WakeLabel||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|onSleepEndFade||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|onSleepFullyFaded||0|derived|removed|high|
-|F|ScheduleOne.UI.SleepCanvas|queuedPostSleepEvents||0|derived|removed|high|
?|M|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|AlignPositionToHips||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|FrustrumCullMinDist||0|derived|ambiguous|high|5->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|MaxBoneOffset||0|derived|ambiguous|high|5->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|MaxBoneOffsetSqr||0|derived|ambiguous|high|5->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|RunningAnimationSpeed||0|derived|ambiguous|high|5->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|SEAT_TIME||0|derived|ambiguous|high|5->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|ShouldGetUpFromBack||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Animation.AvatarAnimation|UpdateAnimationActive||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|ApplyCurrentShapeKeys||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|ApplyRagdollForce||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|DestroyAccessories||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|DisableRagdoll||0|derived|ambiguous|high|3->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|EnableRagdoll||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|OverrideHairColor||0|derived|ambiguous|high|3->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|ResetHairColor||0|derived|ambiguous|high|1->3 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|SetAdditionalGender||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|SetAdditionalWeight||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|SetBlockEyeFaceLayers||0|derived|ambiguous|high|3->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|SetEmission||0|derived|ambiguous|high|3->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|SetHairVisible||0|derived|ambiguous|high|3->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Avatar|SetSkinColor||0|derived|ambiguous|high|3->1 of that shape moved at once
