# polyfill-versiondb 1
# from=0.4.5f2
# to=0.4.6f5
# counts=R:61 -:1281 ?:134
# op|kind|type|from|to|arity|origin|rule|confidence|note
-|F|ScheduleOne.VoiceOver.VOEmitter|Database||0|derived|removed|high|
-|F|ScheduleOne.VoiceOver.VOEmitter|defaultVODatabase||0|derived|removed|high|
-|F|ScheduleOne.VoiceOver.VOEmitter|runtimePitchMultiplier||0|derived|removed|high|
-|P|ScheduleOne.Weather.BasicEnclosure|EndPoint||0|derived|removed|high|
-|M|ScheduleOne.Weather.BasicEnclosure|GetCenter||0|derived|removed|high|
-|M|ScheduleOne.Weather.BasicEnclosure|GetClosestPointOnZFaces||1|derived|removed|high|
-|M|ScheduleOne.Weather.BasicEnclosure|GetEnclosureBlend||1|derived|removed|high|
-|M|ScheduleOne.Weather.BasicEnclosure|GetOppositeFacePoint||1|derived|removed|high|
-|M|ScheduleOne.Weather.BasicEnclosure|GetSize||0|derived|removed|high|
-|P|ScheduleOne.Weather.BasicEnclosure|IsBlendZone||0|derived|removed|high|
-|P|ScheduleOne.Weather.BasicEnclosure|StartPoint||0|derived|removed|high|
-|M|ScheduleOne.Weather.BasicEnclosure|WithinEnclosure||1|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_backRadius||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_blendCurve||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_center||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_debugActiveRadius||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_debugBlendValue||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_debugClosestPoint||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_debugMode||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_debugObject||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_debugOppositePoint||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_debugShowFrontAndBackSeparately||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_frontRadius||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_isBlendZone||0|derived|removed|high|
-|F|ScheduleOne.Weather.BasicEnclosure|_size||0|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|RaiseWeatherChange||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|RegisterWeatherEntity||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|SubscribeToOnRegisterWeatherEntity||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|SubscribeToOnUnregisterWeatherEntity||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|SubscribeToWeatherChange||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|UnregisterWeatherEntity||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|UnsubscribeFromOnRegisterWeatherEntity||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|UnsubscribeFromOnUnregisterWeatherEntity||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentHandler|UnsubscribeFromWeatherChange||1|derived|removed|high|
-|F|ScheduleOne.Weather.EnvironmentHandler|_onRegisterWeatherEntity||0|derived|removed|high|
-|F|ScheduleOne.Weather.EnvironmentHandler|_onUnregisterWeatherEntity||0|derived|removed|high|
-|F|ScheduleOne.Weather.EnvironmentHandler|_onWeatherChange||0|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|CreateVolume||3|derived|removed|high|
-|P|ScheduleOne.Weather.EnvironmentManager|CurrentSkyState||0|derived|removed|high|
-|P|ScheduleOne.Weather.EnvironmentManager|CurrentWeatherConditions||0|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|GetNextWeatherProfile||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|GetSequenceStartTime||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|RegisterPuddleVolume||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|SetDebugSequence||0|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|SetVolumeMoveSpeed||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|SetWeatherConditions||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|StartVolumeMovement||0|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|StopVolumeMovement||0|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|TriggerNpcLightningEvent||1|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentManager|TriggerPlayerLightningEvent||1|derived|removed|high|
-|F|ScheduleOne.Weather.EnvironmentManager|_puddleVolumes||0|derived|removed|high|
-|M|ScheduleOne.Weather.EnvironmentProfile|GetSkyProfile||0|derived|removed|high|
-|P|ScheduleOne.Weather.EnvironmentProfile|SkySettings||0|derived|removed|high|
-|F|ScheduleOne.Weather.EnvironmentProfile|_skyProfile||0|derived|removed|high|
-|F|ScheduleOne.Weather.EnvironmentProfile|_skySettings||0|derived|removed|high|
-|P|ScheduleOne.Weather.IWeatherEntity|IsUnderCover||0|derived|removed|high|
-|M|ScheduleOne.Weather.IWeatherEntity|OnUpdateWeatherEntity||0|derived|removed|high|
-|M|ScheduleOne.Weather.IWeatherEntity|OnWeatherChange||1|derived|removed|high|
-|P|ScheduleOne.Weather.IWeatherEntity|Transform||0|derived|removed|high|
-|P|ScheduleOne.Weather.IWeatherEntity|WeatherVolume||0|derived|removed|high|
-|M|ScheduleOne.Weather.PuddleVolume|RandomiseActivePuddles||0|derived|removed|high|
-|M|ScheduleOne.Weather.PuddleVolume|UpdateRates||1|derived|removed|high|
-|F|ScheduleOne.Weather.PuddleVolume|_decayRate||0|derived|removed|high|
-|F|ScheduleOne.Weather.PuddleVolume|_growthRate||0|derived|removed|high|
-|F|ScheduleOne.Weather.PuddleVolume|_minMaxGrowthRate||0|derived|removed|high|
-|F|ScheduleOne.Weather.PuddleVolume|_minMaxPuddleDecay||0|derived|removed|high|
-|F|ScheduleOne.Weather.PuddleVolume|_minMaxPuddlesInVolume||0|derived|removed|high|
-|F|ScheduleOne.Weather.PuddleVolume|_puddleObjs||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkyOverrideEnclosure|Priority||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkyOverrideEnclosure|SkySettings||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyOverrideEnclosure|_priority||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyOverrideEnclosure|_skySettings||0|derived|removed|high|
-|M|ScheduleOne.Weather.SkyProfileFrame|.ctor||2|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|AmbientLightEquatorColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|AmbientLightGroundColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|AmbientLightSkyColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|HorizonStarScale||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|HorizonTransitionLength||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|HorizonTrasitionStart||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|SkyLowerColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|SkyMiddleColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|SkyMiddleColorPosition||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|SkyUpperColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|StarTransitionLength||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyProfileFrame|StarTransitionStart||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|AmbientEquatorGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|AmbientGroundGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|AmbientSkyGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|CloudColorGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|CloudDensityGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|FogColorGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|FogDensityGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|FogHeightFade||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|MoonDiscColorGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|MoonIntensityGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|MoonLightColorGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|MoonSizeGradient||0|derived|removed|high|
-|M|ScheduleOne.Weather.SkySettings|Set||1|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|SkyLowerGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|SkyMiddleGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|SkyUpperGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|SunDiscColorGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|SunIntensityGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|SunLightColorGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|SunSizeGradient||0|derived|removed|high|
-|P|ScheduleOne.Weather.SkySettings|WindIntensityGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_ambientEquatorGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_ambientGroundGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_ambientSkyGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_cloudColorGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_cloudDensityGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_fogColorGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_fogDensityGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_moonColorGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_moonIntensityGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_moonLightGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_moonSizeGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_skyLowerGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_skyMiddleGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_skyUpperGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_sunColorGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_sunIntensityGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_sunLightGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_sunSizeGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkySettings|_windIntensityGradient||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|AmbientEquatorColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|AmbientGroundColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|AmbientSkyColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|FogColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|FogDensity||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|FogHeightFade||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|MoonColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|MoonIntensity||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|MoonLightColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|MoonShadowStrength||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|MoonSize||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SkyLowerColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SkyMiddleColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SkyUpperColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SunColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SunIntensity||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SunLightColor||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SunShadowStrength||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|SunSize||0|derived|removed|high|
-|F|ScheduleOne.Weather.SkyState|WindIntensity||0|derived|removed|high|
-|M|ScheduleOne.Weather.ThunderController|TriggerNPCLightningStrike||1|derived|removed|high|
-|M|ScheduleOne.Weather.ThunderController|TriggerPlayerLightningStrike||1|derived|removed|high|
-|M|ScheduleOne.Weather.ThunderController|UpdateProperties||4|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Cloudy||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Foggy||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Hail||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Rainy||0|derived|removed|high|
-|M|ScheduleOne.Weather.WeatherConditions|Set||1|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Sleet||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Snowy||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Stormy||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Sunny||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherConditions|Windy||0|derived|removed|high|
-|M|ScheduleOne.Weather.WeatherEffectController|Initialise||1|derived|removed|high|
-|M|ScheduleOne.Weather.WeatherEffectController|UpdateProperties||4|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherEffectController|_effectsToFollowPlayer||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherProfile|Conditions||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherProfile|Id||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherProfile|SkySettings||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherProfile|WeatherVolumePrefab||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherProfile|_conditions||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherProfile|_id||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherProfile|_skySettings||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherProfile|_weatherVolumePrefab||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherSequence|Id||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherSequence|StartTime||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherSequence|TimeRef||0|derived|removed|high|
-|P|ScheduleOne.Weather.WeatherSequence|WeatherVolumes||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence|_chanceToOccur||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence|_id||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence|_startTime||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence|_timeReference||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence|_weatherVolumes||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence.SequenceItem|ActiveTime||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence.SequenceItem|TransitionInTime||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeatherSequence.SequenceItem|Volume||0|derived|removed|high|
-|V|ScheduleOne.Weather.WeatherSequence.TimeReference|Custom||0|derived|removed|high|
-|V|ScheduleOne.Weather.WeatherSequence.TimeReference|OnInitialisation||0|derived|removed|high|
-|V|ScheduleOne.Weather.WeatherSequence.TimeReference|StartOfDay||0|derived|removed|high|
-|M|ScheduleOne.Weather.WeatherVolume|Initialise||6|derived|removed|high|
-|M|ScheduleOne.Weather.WeatherVolume|RpcLogic___Initialise_1999361799||6|derived|removed|high|
-|M|ScheduleOne.Weather.WeatherVolume|RpcWriter___Observers_Initialise_1999361799||6|derived|removed|high|
-|M|ScheduleOne.Weather.WeatherVolume|UpdateVolume||2|derived|removed|high|
-|F|ScheduleOne.Weather.WeightedWeatherSequence|Sequence||0|derived|removed|high|
-|F|ScheduleOne.Weather.WeightedWeatherSequence|Weight||0|derived|removed|high|
-|P|ScheduleOne.Weather.WorldEnclosure|Enclosures||0|derived|removed|high|
-|M|ScheduleOne.Weather.WorldEnclosure|WithinEnclosure||2|derived|removed|high|
-|F|ScheduleOne.Weather.WorldEnclosure|_Enclosures||0|derived|removed|high|
-|F|ScheduleOne.Weather.WorldEnclosure|_blendZones||0|derived|removed|high|
-|F|ScheduleOne.Weather.WorldEnclosure|_enclosures||0|derived|removed|high|
?|M|ScheduleOne.AchievementManager|PullAchievements||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Animation.AvatarLookController|cullRange||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Animation.AvatarLookController|localPlayerDist||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Emotions.AvatarEmotionManager|MAX_UPDATE_DISTANCE||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Building.BuildUpdate_ProceduralGrid|currentRotation||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Casino.BlackjackGameController|Close||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Casino.RTBGameController|Close||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Combat.CombatManager|CreateTestExplosion||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Dialogue.DialogueHandler|InitializeDialogue||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Dialogue.DialogueHandler|InitializeDialogue||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Dialogue.DialogueHandler|InitializeDialogue||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Economy.Supplier|MEETING_COOLDOWN_MINS||0|derived|ambiguous|high|5->5 of that shape moved at once
?|F|ScheduleOne.Economy.Supplier|MEETUP_DURATION_MINS||0|derived|ambiguous|high|5->5 of that shape moved at once
?|F|ScheduleOne.Economy.Supplier|MaxOrderLimit||0|derived|ambiguous|high|4->2 of that shape moved at once
?|F|ScheduleOne.Economy.Supplier|MinOrderLimit||0|derived|ambiguous|high|4->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnBack||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnEscape||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnHolster||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnManagementMode||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnOpenJournal||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnOpenMap||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnOpenTexts||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnQuickMove||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnRotateLeft||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnRotateRight||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnToggleFlashlight||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnTogglePauseMenu||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnTogglePhone||0|derived|ambiguous|high|14->2 of that shape moved at once
?|M|ScheduleOne.GameInput|OnViewAvatar||0|derived|ambiguous|high|14->2 of that shape moved at once
?|F|ScheduleOne.Law.CheckpointInstance|Members||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.Law.LawManager|DISPATCH_OFFICER_COUNT||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.Law.PatrolInstance|Members||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.Law.SentryInstance|Members||0|derived|ambiguous|high|1->2 of that shape moved at once
?|M|ScheduleOne.Map.PoliceStation|CreateVehicle||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Map.PoliceStation|PoliceVehiclePrefabs||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Map.PoliceStation|VehicleLimit||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Money.ATM|IMPACT_THRESHOLD_BREAK||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.Money.ATM|interfaceATM||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.Money.ATM|isInUse||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPC|Hovered_Internal||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPC|Interacted_Internal||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPC|NPCUnlockedVariable||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCInventory|COOLDOWN||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.NPCs.Relation.NPCRelationData|DEFAULT_RELATION_DELTA||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.NPCs.Relation.NPCRelationData|MaxDelta||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.NPCs.Relation.NPCRelationData|MinDelta||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.Networking.Lobby|HOST_LOADING||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Networking.Lobby|InitializeCallbacks||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.Networking.Lobby|JOIN_READY||0|derived|ambiguous|high|3->3 of that shape moved at once
?|F|ScheduleOne.Networking.Lobby|LOAD_TUTORIAL||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Networking.Lobby|UpdateLobbyMembers||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.BrickPress|Close||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.BrickPress|Open||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.Cauldron|Close||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.Cauldron|Open||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.ChemistryStation|Close||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.ChemistryStation|Open||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.DryingRack|Close||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.DryingRack|Open||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.LabOven|Close||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.LabOven|Open||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.MixingStation|Close||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.MixingStation|Open||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.PackagingStation|Close||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.ObjectScripts.PackagingStation|Open||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Server_SendPassOutRecovery_2166136261||0|derived|ambiguous|high|4->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Server_SendPassOut_2166136261||0|derived|ambiguous|high|4->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Server_set_CurrentBed_3323014238||0|derived|ambiguous|high|4->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.PlayerCamera|GetMouseRay||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.PlayerCamera|SetCanLook_True||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.PlayerScripts.PlayerCamera|blockNextStopTransformOverride||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.StationFramework.MushroomSpawnStation|OnInterfaceExited||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.TV.TVHomeScreen|Close||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Tools.ManagementClipboard_Equippable|CanToggleClipboard||0|derived|ambiguous|high|1->2 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|MinPass||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.ArrestNoticeScreen|Close||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.CanvasScaler|CanvasScaleFactor||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.CharacterCustomization.CharacterCustomizationOption|SelectionIndicator||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.Compass.CompassManager.Element|Transform||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.DialogueCanvas|dialogueRollout||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.UI.DialogueCanvas|isActive||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.DialogueCanvas|leftClickThisFrame||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.UI.DialogueCanvas|spaceDownThisFrame||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.UI.GraffitiMenu|Done||0|derived|ambiguous|high|2->3 of that shape moved at once
?|M|ScheduleOne.UI.GraffitiMenu|UpdateUndoInteraction||0|derived|ambiguous|high|2->3 of that shape moved at once
?|F|ScheduleOne.UI.Handover.HandoverScreen|CustomerSubtitle||0|derived|ambiguous|high|4->2 of that shape moved at once
?|F|ScheduleOne.UI.Handover.HandoverScreen|DescriptionLabel||0|derived|ambiguous|high|4->2 of that shape moved at once
?|F|ScheduleOne.UI.Handover.HandoverScreen|FavouriteDrugLabel||0|derived|ambiguous|high|4->2 of that shape moved at once
?|F|ScheduleOne.UI.Handover.HandoverScreen|FavouritePropertiesLabel||0|derived|ambiguous|high|4->2 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|OpenTutorial||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|RecordOriginalLocations||0|derived|ambiguous|high|2->1 of that shape moved at once
